image,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise
sadness.23.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.26.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.28.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.32.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.34.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.37.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.44.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.49.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.5.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.54.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.6.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.61.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.69.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.73.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.8.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
sadness.9.jpg,0.037,0.003,0.011,0.066,0.001,0.696,0.127,0.059
surprise.0.jpg,0.002,0.019,0.008,0.079,0.001,0.564,0.213,0.115
surprise.14.jpg,0.002,0.0,0.009,0.299,0.0,0.039,0.396,0.255
surprise.15.jpg,0.004,0.052,0.008,0.022,0.001,0.698,0.094,0.119
surprise.19.jpg,0.006,0.015,0.013,0.116,0.002,0.573,0.22,0.055
surprise.30.jpg,0.008,0.009,0.002,0.007,0.001,0.904,0.055,0.014
surprise.33.jpg,0.01,0.0,0.001,0.05,0.022,0.019,0.002,0.896
surprise.42.jpg,0.007,0.033,0.016,0.044,0.002,0.7,0.058,0.139
surprise.48.jpg,0.007,0.033,0.016,0.044,0.002,0.7,0.058,0.139
surprise.5.jpg,0.007,0.004,0.003,0.024,0.004,0.852,0.029,0.077
surprise.52.jpg,,,,,,,,
surprise.54.jpg,,,,,,,,
surprise.59.jpg,0.008,0.0,0.0,0.003,0.0,0.584,0.002,0.403
surprise.60.jpg,0.014,0.014,0.014,0.046,0.001,0.73,0.112,0.068
surprise.61.jpg,0.025,0.028,0.029,0.038,0.001,0.56,0.261,0.057
surprise.64.jpg,0.003,0.009,0.002,0.003,0.001,0.928,0.026,0.028
surprise.65.jpg,0.003,0.009,0.002,0.003,0.001,0.928,0.026,0.028
surprise.7.jpg,0.178,0.012,0.006,0.005,0.003,0.658,0.132,0.005
surprise.71.jpg,0.01,0.0,0.001,0.05,0.022,0.019,0.002,0.896
surprise.72.jpg,0.004,0.052,0.008,0.022,0.001,0.698,0.094,0.119
surprise.74.jpg,0.003,0.015,0.008,0.164,0.001,0.633,0.07,0.105
